Year,Geography,Location,Age,Sex,GeoCode,Value
2010,Kadjebi,,15+,Female,AFRGHA004_14,0.6
2010,Krachi East,,15+,Female,AFRGHA004_15,0.3
2010,Krachi West,,15+,Female,AFRGHA004_16,0.9
2010,Nkwanta South,,15+,Female,AFRGHA004_17,0.7
2010,Nkwanta North,,15+,Female,AFRGHA004_18,0.3
2010,Kwahu Afram Plains North,Rural,15+,,AFRGHA005_21,1.1
2010,Upper West Akyem,Rural,15+,,AFRGHA005_22,1.4
2010,Akwapim South,Rural,15+,,AFRGHA005_23,6.7
2010,Ayensuano,Rural,15+,,AFRGHA005_24,1.5
2010,Denkyembuor,Rural,15+,,AFRGHA005_25,1.3
2010,Kwahu Afram Plains South,Rural,15+,,AFRGHA005_26,0.8
2010,Atwima Mponua,Rural,15+,,AFRGHA006_01,1
2010,Amansie West,Rural,15+,,AFRGHA006_02,1.8
2010,Amansie Central,Rural,15+,,AFRGHA006_03,1.2
2010,Adansi South,Rural,15+,,AFRGHA006_04,1.1
2010,Obuasi Municipal,Rural,15+,,AFRGHA006_05,4.8
2010,Adansi North,Rural,15+,,AFRGHA006_06,2.2
2010,Bekwai Municipal,Rural,15+,,AFRGHA006_07,2.5
2010,Bosome Freho,Rural,15+,,AFRGHA006_08,1.9
2010,Asante Akim South,Rural,15+,,AFRGHA006_09,1.6
2010,Asante Akim Central Municipal,Rural,15+,,AFRGHA006_10,3
2010,Ejisu Juaben Municipal,Rural,15+,,AFRGHA006_11,4.1
2010,Bosumtwi,Rural,15+,,AFRGHA006_12,3
2010,Atwima Kwanwoma,Rural,15+,,AFRGHA006_13,4.8
2010,Kumasi Metropolis,Rural,15+,,AFRGHA006_14,0
2010,Atwima Nwabiagya,Rural,15+,,AFRGHA006_15,7
2010,Ahafo Ano South,Rural,15+,,AFRGHA006_16,1.1
2010,Ahafo Ano North,Rural,15+,,AFRGHA006_17,0.9
2010,Offinso Municipal,Rural,15+,,AFRGHA006_18,2.6
2010,Afigya Kwabre,Rural,15+,,AFRGHA006_19,4.6
2010,Kwabre East,Rural,15+,,AFRGHA006_20,5.8
2010,Afigya Sekyere,Rural,15+,,AFRGHA006_21,2.6
2010,Mampong Municipal,Rural,15+,,AFRGHA006_22,1.8
2010,Sekyere East,Rural,15+,,AFRGHA006_23,2.1
2010,Sekyere Afram Plains,Rural,15+,,AFRGHA006_24,1.2
2010,Sekyere Central,Rural,15+,,AFRGHA006_25,1.1
2010,Ejura Sekye Dumasi,Rural,15+,,AFRGHA006_26,1.6
2010,Offinso North,Rural,15+,,AFRGHA006_27,0.8
2010,Asokore Mampong Municipal,Rural,15+,,AFRGHA006_28,0
2010,Asante Akim North,Rural,15+,,AFRGHA006_29,2.5
2010,Sekyere Kumawu,Rural,15+,,AFRGHA006_30,0.6
2010,Asunafo South,Rural,15+,,AFRGHA007_01,1.7
2010,Asunafo North Municipal,Rural,15+,,AFRGHA007_02,1.2
2010,Asutifi North,Rural,15+,,AFRGHA007_03,2.7
2010,Dormaa Municipal,Rural,15+,,AFRGHA007_04,1.8
2010,Dormaa Central Municipal,Rural,15+,,AFRGHA007_05,1
2010,Tano South,Rural,15+,,AFRGHA007_06,1.8
2010,Tano North,Rural,15+,,AFRGHA007_07,1.2
2010,Sunyani Municipal,Rural,15+,,AFRGHA007_08,8.2
2010,Sunyani West,Rural,15+,,AFRGHA007_09,3.8
2010,Berekum Municipal,Rural,15+,,AFRGHA007_10,2.2
2010,North Tongu,,15+,Female,AFRGHA004_19,1.3
2010,Akatsi North,,15+,Female,AFRGHA004_20,0.6
2010,Adaklu,,15+,Female,AFRGHA004_21,0.8
2010,Ho West,,15+,Female,AFRGHA004_22,1.9
2010,Afadzato South,,15+,Female,AFRGHA004_23,1.3
2010,North Dayi,,15+,Female,AFRGHA004_24,1.6
2010,Krachi Nchumuru,,15+,Female,AFRGHA004_25,0.2
2010,Birim South,,15+,Female,AFRGHA005_01,4.1
2010,Birim Municipal,,15+,Female,AFRGHA005_02,3.1
2010,West Akim Municipal,,15+,Female,AFRGHA005_03,2
2010,Suhum Municipal,,15+,Female,AFRGHA005_04,2.9
2010,Nsawam Adoagyiri Municipal,,15+,Female,AFRGHA005_05,4.2
2010,Akwapem North,,15+,Female,AFRGHA005_06,4
2010,New Juaben Municipal,,15+,Female,AFRGHA005_07,12.7
2010,Yilo Krobo,,15+,Female,AFRGHA005_08,2.8
2010,Lower Manya,,15+,Female,AFRGHA005_09,2.8
2010,Asuogyaman,,15+,Female,AFRGHA005_10,5.1
2010,Upper Manya,,15+,Female,AFRGHA005_11,1.1
2010,Fanteakwa,,15+,Female,AFRGHA005_12,1.6
2010,East Akim Municipal,,15+,Female,AFRGHA005_13,2.3
2010,Kwaebibirem,,15+,Female,AFRGHA005_14,2.1
2010,Akyem Mansa,,15+,Female,AFRGHA005_15,0.8
2010,Birim North,,15+,Female,AFRGHA005_16,1.7
2010,Atiwa,,15+,Female,AFRGHA005_17,1.4
2010,Kwahu West Municipal,,15+,Female,AFRGHA005_18,4.7
2010,Kwahu South,,15+,Female,AFRGHA005_19,2.8
2010,Kwahu East,,15+,Female,AFRGHA005_20,2.7
2010,Kwahu Afram Plains North,,15+,Female,AFRGHA005_21,1.5
2010,Upper West Akyem,,15+,Female,AFRGHA005_22,1
2010,Akwapim South,,15+,Female,AFRGHA005_23,6.7
2010,Ayensuano,,15+,Female,AFRGHA005_24,1
2010,Denkyembuor,,15+,Female,AFRGHA005_25,2.4
2010,Kwahu Afram Plains South,,15+,Female,AFRGHA005_26,0.6
2010,Atwima Mponua,,15+,Female,AFRGHA006_01,0.7
2010,Amansie West,,15+,Female,AFRGHA006_02,1.1
2010,Kwaebibirem,Urban,15+,,AFRGHA005_14,5.5
2010,Akyem Mansa,Urban,15+,,AFRGHA005_15,3.1
2010,Birim North,Urban,15+,,AFRGHA005_16,6.3
2010,Atiwa,Urban,15+,,AFRGHA005_17,4.5
2010,Kwahu West Municipal,Urban,15+,,AFRGHA005_18,9.3
2010,Kwahu South,Urban,15+,,AFRGHA005_19,7.2
2010,Kwahu East,Urban,15+,,AFRGHA005_20,8.4
2010,Kwahu Afram Plains North,Urban,15+,,AFRGHA005_21,9.1
2010,Upper West Akyem,Urban,15+,,AFRGHA005_22,4.6
2010,Akwapim South,Urban,15+,,AFRGHA005_23,13.9
2010,Ayensuano,Urban,15+,,AFRGHA005_24,2.6
2010,Denkyembuor,Urban,15+,,AFRGHA005_25,5
2010,Kwahu Afram Plains South,Urban,15+,,AFRGHA005_26,1.7
2010,Atwima Mponua,Urban,15+,,AFRGHA006_01,2.5
2010,Amansie West,Urban,15+,,AFRGHA006_02,4
2010,Amansie Central,Urban,15+,,AFRGHA006_03,2.6
2010,Adansi South,Urban,15+,,AFRGHA006_04,3.7
2010,Obuasi Municipal,Urban,15+,,AFRGHA006_05,10.1
2010,Adansi North,Urban,15+,,AFRGHA006_06,5
2010,Bekwai Municipal,Urban,15+,,AFRGHA006_07,7.6
2010,Bosome Freho,Urban,15+,,AFRGHA006_08,0
2010,Asante Akim South,Urban,15+,,AFRGHA006_09,5.4
2010,Builsa North,,15+,Male,AFRGHA009_01,2.7
2010,Kasena Nankana West,,15+,Male,AFRGHA009_02,1.9
2010,Kasena Nankana East,,15+,Male,AFRGHA009_03,8.4
2010,Bolgatanga Municipal,,15+,Male,AFRGHA009_04,10.4
2010,Talensi,,15+,Male,AFRGHA009_05,1.8
2010,Bongo,,15+,Male,AFRGHA009_06,1.8
2010,Bawku West,,15+,Male,AFRGHA009_07,1.6
2010,Garu Tempane,,15+,Male,AFRGHA009_08,0.9
2010,Bawku Municipal,,15+,Male,AFRGHA009_09,3.7
2010,Builsa South,,15+,Male,AFRGHA009_10,0.8
2010,Nabdam,,15+,Male,AFRGHA009_11,2.4
2010,Binduri,,15+,Male,AFRGHA009_12,1.9
2010,Pusiga,,15+,Male,AFRGHA009_13,1.7
2010,Wa West,,15+,Male,AFRGHA010_01,0.9
2010,Wa Municipal,,15+,Male,AFRGHA010_02,20
2010,Wa East,,15+,Male,AFRGHA010_03,0.5
2010,Sissala East,,15+,Male,AFRGHA010_04,2.5
2010,Nadowli-Kaleo,,15+,Male,AFRGHA010_05,2.6
2010,Jirapa,,15+,Male,AFRGHA010_06,2.2
2010,Sissala West,,15+,Male,AFRGHA010_07,0.9
2010,Lambussie Karni,,15+,Male,AFRGHA010_08,1.4
2010,Lawra,,15+,Male,AFRGHA010_09,1.9
2010,Daffiama Bussie,,15+,Male,AFRGHA010_10,1.8
2010,Nandom,,15+,Male,AFRGHA010_11,2.6
2010,Jomoro,,15+,Female,AFRGHA001_01,1.7
2010,Ellembelle,,15+,Female,AFRGHA001_02,2.4
2010,Nzema East,,15+,Female,AFRGHA001_03,2.1
2010,Ahanta West,,15+,Female,AFRGHA001_04,2.1
2010,Sekondi Takoradi Metropolis,,15+,Female,AFRGHA001_05,13.2
2010,Shama,,15+,Female,AFRGHA001_06,2.9
2010,Wassa East,,15+,Female,AFRGHA001_07,1
2010,Tarkwa Nsuaem Municipal,,15+,Female,AFRGHA001_08,5.2
2010,Prestea/Huni Valley,,15+,Female,AFRGHA001_09,2.1
2010,Wassa Amenfi East,,15+,Female,AFRGHA001_10,1.2
2010,Wassa Amenfi West,,15+,Female,AFRGHA001_11,0.8
2010,Aowin,,15+,Female,AFRGHA001_12,0.9
2010,Sefwi Akontombra,,15+,Female,AFRGHA001_13,0.4
2010,Sefwi Wiawso,,15+,Female,AFRGHA001_14,1.4
2010,Sefwi Bibiani-Ahwiaso Bekwai,,15+,Female,AFRGHA001_15,1.6
2010,Juabeso,,15+,Female,AFRGHA001_16,0.9
2010,Bia west,,15+,Female,AFRGHA001_17,0.9
2010,Mpohor,,15+,Female,AFRGHA001_18,1
2010,Wassa Amenfi Central,,15+,Female,AFRGHA001_19,0.5
2010,Suaman,,15+,Female,AFRGHA001_20,1
2010,Bodi,,15+,Female,AFRGHA001_21,0.6
2010,Bia East,,15+,Female,AFRGHA001_22,0.7
2010,Komenda-Edina-Egyafo-Abirem Municipal,,15+,Female,AFRGHA002_01,3.1
2010,Cape Coast Metropolis,,15+,Female,AFRGHA002_02,26.8
2010,Abura-Asebu-Kwamankese,,15+,Female,AFRGHA002_03,2.7
2010,Mfantsiman,,15+,Female,AFRGHA002_04,7.1
2010,Ajumako-Enyan-Essiam,,15+,Female,AFRGHA002_05,1.4
2010,Gomoa West,,15+,Female,AFRGHA002_06,1.3
2010,Effutu Municipal,,15+,Female,AFRGHA002_07,18.7
2010,Gomoa East,,15+,Female,AFRGHA002_08,3.6
2010,Ewutu Senya,,15+,Female,AFRGHA002_09,1.8
2010,Agona East,,15+,Female,AFRGHA002_10,1.5
2010,Agona West Municipal,,15+,Female,AFRGHA002_11,3.8
2010,Asikuma-Odoben Brakwa,,15+,Female,AFRGHA002_12,1
2010,Assin South,,15+,Female,AFRGHA002_13,1
2010,Assin North Municipal,,15+,Female,AFRGHA002_14,1.5
2010,TwifoAti Morkwa,,15+,Female,AFRGHA002_15,1.9
2010,Upper Denkyira East Municipal,,15+,Female,AFRGHA002_16,3.2
2010,Upper Denkyira West,,15+,Female,AFRGHA002_17,0.7
2010,Twifo Heman Lower Denkyira,,15+,Female,AFRGHA002_18,1
2010,Ekumfi,,15+,Female,AFRGHA002_19,0.9
2010,Awutu Senya East Municipal,,15+,Female,AFRGHA002_20,6
2010,Ga South Municipal,,15+,Female,AFRGHA003_01,10.9
2010,Ga West Municipal,,15+,Female,AFRGHA003_02,13
2010,Ga East Municipal,,15+,Female,AFRGHA003_03,18.7
2010,Accra Metropolis,,15+,Female,AFRGHA003_04,14.5
2010,Adenta Municipal,,15+,Female,AFRGHA003_05,18.7
2010,Ledzokuku/Krowor Municipal,,15+,Female,AFRGHA003_06,13.9
2010,Ashaiman Municipal,,15+,Female,AFRGHA003_07,8.6
2010,Tema Metropolis,,15+,Female,AFRGHA003_08,21.2
2010,Shai Osudoku,,15+,Female,AFRGHA003_09,3.6
2010,Ada East,,15+,Female,AFRGHA003_10,2.4
2010,Ga Central Municipal,,15+,Female,AFRGHA003_11,11.7
2010,La Dade Kotopon Municipal,,15+,Female,AFRGHA003_12,20.3
2010,La Nkwantanang Madina Municipal,,15+,Female,AFRGHA003_13,19.4
2010,Kpone Katamanso,,15+,Female,AFRGHA003_14,12
2010,Ningo Prampram,,15+,Female,AFRGHA003_15,7.6
2010,Ada West,,15+,Female,AFRGHA003_16,2.7
2010,South Tongu,,15+,Female,AFRGHA004_01,1.6
2010,Keta Municapal,,15+,Female,AFRGHA004_02,2.2
2010,Ketu South,,15+,Female,AFRGHA004_03,2.2
2010,Ketu North,,15+,Female,AFRGHA004_04,0.8
2010,Akatsi,,15+,Female,AFRGHA004_05,1
2010,Central Tongu,,15+,Female,AFRGHA004_06,1
2010,Agotime Ziope,,15+,Female,AFRGHA004_07,1.4
2010,Amansie Central,,15+,Female,AFRGHA006_03,0.8
2010,Adansi South,,15+,Female,AFRGHA006_04,0.8
2010,Obuasi Municipal,,15+,Female,AFRGHA006_05,6.2
2010,Adansi North,,15+,Female,AFRGHA006_06,1.7
2010,Bekwai Municipal,,15+,Female,AFRGHA006_07,2.1
2010,Bosome Freho,,15+,Female,AFRGHA006_08,1.1
2010,Asante Akim South,,15+,Female,AFRGHA006_09,1.3
2010,Asante Akim Central Municipal,,15+,Female,AFRGHA006_10,3.4
2010,Ejisu Juaben Municipal,,15+,Female,AFRGHA006_11,3.7
2010,Bosumtwi,,15+,Female,AFRGHA006_12,2.7
2010,Atwima Kwanwoma,,15+,Female,AFRGHA006_13,3.8
2010,Kumasi Metropolis,,15+,Female,AFRGHA006_14,11.5
2010,Atwima Nwabiagya,,15+,Female,AFRGHA006_15,5.6
2010,Ahafo Ano South,,15+,Female,AFRGHA006_16,0.7
2010,Ahafo Ano North,,15+,Female,AFRGHA006_17,1
2010,Offinso Municipal,,15+,Female,AFRGHA006_18,2.5
2010,Afigya Kwabre,,15+,Female,AFRGHA006_19,3.9
2010,Kwabre East,,15+,Female,AFRGHA006_20,4.8
2010,Afigya Sekyere,,15+,Female,AFRGHA006_21,2.3
2010,Mampong Municipal,,15+,Female,AFRGHA006_22,2.8
2010,Sekyere East,,15+,Female,AFRGHA006_23,4.1
2010,Sekyere Afram Plains,,15+,Female,AFRGHA006_24,1.4
2010,Sekyere Central,,15+,Female,AFRGHA006_25,1
2010,Ejura Sekye Dumasi,,15+,Female,AFRGHA006_26,2.2
2010,Offinso North,,15+,Female,AFRGHA006_27,0.8
2010,Asokore Mampong Municipal,,15+,Female,AFRGHA006_28,6.4
2010,Asante Akim North,,15+,Female,AFRGHA006_29,2.5
2010,Sekyere Kumawu,,15+,Female,AFRGHA006_30,0.3
2010,Asunafo South,,15+,Female,AFRGHA007_01,1
2010,Asunafo North Municipal,,15+,Female,AFRGHA007_02,1.5
2010,Asutifi North,,15+,Female,AFRGHA007_03,2.1
2010,Dormaa Municipal,,15+,Female,AFRGHA007_04,1.7
2010,Dormaa Central Municipal,,15+,Female,AFRGHA007_05,1
2010,Tano South,,15+,Female,AFRGHA007_06,1.7
2010,Tano North,,15+,Female,AFRGHA007_07,1.7
2010,Sunyani Municipal,,15+,Female,AFRGHA007_08,13.7
2010,Sunyani West,,15+,Female,AFRGHA007_09,3.7
2010,Berekum Municipal,,15+,Female,AFRGHA007_10,2.1
2010,Jaman South,,15+,Female,AFRGHA007_11,1.4
2010,Jaman North,,15+,Female,AFRGHA007_12,1.2
2010,Tain,,15+,Female,AFRGHA007_13,0.5
2010,Wenchi Municipal,,15+,Female,AFRGHA007_14,1.6
2010,Techiman Municipal,,15+,Female,AFRGHA007_15,3.1
2010,Nkoranza South,,15+,Female,AFRGHA007_16,1.5
2010,Nkoranza North,,15+,Female,AFRGHA007_17,0.6
2010,Atebubu Amantin,,15+,Female,AFRGHA007_18,1.3
2010,Sene West,,15+,Female,AFRGHA007_19,0.6
2010,Pru,,15+,Female,AFRGHA007_20,0.3
2010,Kintampo South,,15+,Female,AFRGHA007_21,0.6
2010,Kintampo North Municipal,,15+,Female,AFRGHA007_22,1.5
2010,Asutifi South,,15+,Female,AFRGHA007_23,1.9
2010,Dormaa West,,15+,Female,AFRGHA007_24,1
2010,Techiman North,,15+,Female,AFRGHA007_25,1.4
2010,Banda,,15+,Female,AFRGHA007_26,1
2010,Sene East,,15+,Female,AFRGHA007_27,0.5
2010,Bole,,15+,Female,AFRGHA008_01,0.5
2010,Sawla-Tuna-Kalba,,15+,Female,AFRGHA008_02,0.4
2010,West Gonja,,15+,Female,AFRGHA008_03,1.3
2010,Gonja Central,,15+,Female,AFRGHA008_04,0.3
2010,East Gonja,,15+,Female,AFRGHA008_05,0.5
2010,Kpandai,,15+,Female,AFRGHA008_06,0.5
2010,Nanumba South,,15+,Female,AFRGHA008_07,0.2
2010,Nanumba North,,15+,Female,AFRGHA008_08,0.6
2010,Zabzugu,,15+,Female,AFRGHA008_09,0.4
2010,Yendi Municipal,,15+,Female,AFRGHA008_10,1.2
2010,Tamale Metropolis,,15+,Female,AFRGHA008_11,4.7
2010,Tolon,,15+,Female,AFRGHA008_12,1
2010,Savelugu Nanton,,15+,Female,AFRGHA008_13,0.6
2010,Karaga,,15+,Female,AFRGHA008_14,0.3
2010,Gushiegu,,15+,Female,AFRGHA008_15,0.3
2010,Saboba,,15+,Female,AFRGHA008_16,0.4
2010,Chereponi,,15+,Female,AFRGHA008_17,0.3
2010,Bunkpurugu Yonyo,,15+,Female,AFRGHA008_18,0.3
2010,Mamprusi East,,15+,Female,AFRGHA008_19,0.5
2010,Mamprusi West,,15+,Female,AFRGHA008_20,0.6
2010,North Gonja,,15+,Female,AFRGHA008_21,0.2
2010,Kumbumgu,,15+,Female,AFRGHA008_22,0.3
2010,Sagnerigu Municipal,,15+,Female,AFRGHA008_23,6.3
2010,Mion,,15+,Female,AFRGHA008_24,0.6
2010,Tatale,,15+,Female,AFRGHA008_25,0.3
2010,Mamprugu Moagduri,,15+,Female,AFRGHA008_26,0.3
2010,Builsa North,,15+,Female,AFRGHA009_01,1
2010,Kasena Nankana West,,15+,Female,AFRGHA009_02,0.7
2010,Kasena Nankana East,,15+,Female,AFRGHA009_03,2.3
2010,Bolgatanga Municipal,,15+,Female,AFRGHA009_04,4.8
2010,Talensi,,15+,Female,AFRGHA009_05,0.7
2010,Bongo,,15+,Female,AFRGHA009_06,0.5
2010,Bawku West,,15+,Female,AFRGHA009_07,0.6
2010,Garu Tempane,,15+,Female,AFRGHA009_08,0.4
2010,Bawku Municipal,,15+,Female,AFRGHA009_09,1.2
2010,Builsa South,,15+,Female,AFRGHA009_10,0.4
2010,Nabdam,,15+,Female,AFRGHA009_11,1.3
2010,Binduri,,15+,Female,AFRGHA009_12,0.7
2010,Pusiga,,15+,Female,AFRGHA009_13,0.5
2010,Wa West,,15+,Female,AFRGHA010_01,0.3
2010,Wa Municipal,,15+,Female,AFRGHA010_02,9.1
2010,Wa East,,15+,Female,AFRGHA010_03,0.3
2010,Sissala East,,15+,Female,AFRGHA010_04,0.7
2010,Nadowli-Kaleo,,15+,Female,AFRGHA010_05,0.8
2010,Jirapa,,15+,Female,AFRGHA010_06,0.7
2010,Sissala West,,15+,Female,AFRGHA010_07,0.3
2010,Lambussie Karni,,15+,Female,AFRGHA010_08,0.4
2010,Lawra,,15+,Female,AFRGHA010_09,0.7
2010,Daffiama Bussie,,15+,Female,AFRGHA010_10,0.9
2010,Nandom,,15+,Female,AFRGHA010_11,1.2
2010,Jomoro,Urban,15+,,AFRGHA001_01,3.8
2010,Ellembelle,Urban,15+,,AFRGHA001_02,4.5
2010,Nzema East,Urban,15+,,AFRGHA001_03,5.6
2010,Ahanta West,Urban,15+,,AFRGHA001_04,5.7
2010,Sekondi Takoradi Metropolis,Urban,15+,,AFRGHA001_05,18.6
2010,Shama,Urban,15+,,AFRGHA001_06,5.4
2010,Wassa East,Urban,15+,,AFRGHA001_07,4.8
2010,Tarkwa Nsuaem Municipal,Urban,15+,,AFRGHA001_08,13.3
2010,Prestea/Huni Valley,Urban,15+,,AFRGHA001_09,4.7
2010,Wassa Amenfi East,Urban,15+,,AFRGHA001_10,6.1
2010,Wassa Amenfi West,Urban,15+,,AFRGHA001_11,2.8
2010,Aowin,Urban,15+,,AFRGHA001_12,6.1
2010,Sefwi Akontombra,Urban,15+,,AFRGHA001_13,3.2
2010,Sefwi Wiawso,Urban,15+,,AFRGHA001_14,4
2010,Sefwi Bibiani-Ahwiaso Bekwai,Urban,15+,,AFRGHA001_15,5
2010,Juabeso,Urban,15+,,AFRGHA001_16,5.4
2010,Bia west,Urban,15+,,AFRGHA001_17,2.8
2010,Mpohor,Urban,15+,,AFRGHA001_18,2.2
2010,Wassa Amenfi Central,Urban,15+,,AFRGHA001_19,1.7
2010,Suaman,Urban,15+,,AFRGHA001_20,2.5
2010,Bodi,Urban,15+,,AFRGHA001_21,1.3
2010,Bia East,Urban,15+,,AFRGHA001_22,0
2010,Komenda-Edina-Egyafo-Abirem Municipal,Urban,15+,,AFRGHA002_01,7.2
2010,Cape Coast Metropolis,Urban,15+,,AFRGHA002_02,35.6
2010,Abura-Asebu-Kwamankese,Urban,15+,,AFRGHA002_03,4.2
2010,Mfantsiman,Urban,15+,,AFRGHA002_04,6.3
2010,Ajumako-Enyan-Essiam,Urban,15+,,AFRGHA002_05,4.7
2010,Gomoa West,Urban,15+,,AFRGHA002_06,3.3
2010,Effutu Municipal,Urban,15+,,AFRGHA002_07,26.4
2010,Gomoa East,Urban,15+,,AFRGHA002_08,7.8
2010,Ewutu Senya,Urban,15+,,AFRGHA002_09,4.6
2010,Agona East,Urban,15+,,AFRGHA002_10,3.9
2010,Agona West Municipal,Urban,15+,,AFRGHA002_11,8
2010,Asikuma-Odoben Brakwa,Urban,15+,,AFRGHA002_12,2.8
2010,Assin South,Urban,15+,,AFRGHA002_13,0
2010,Assin North Municipal,Urban,15+,,AFRGHA002_14,4.7
2010,TwifoAti Morkwa,Urban,15+,,AFRGHA002_15,6
2010,Upper Denkyira East Municipal,Urban,15+,,AFRGHA002_16,9.7
2010,Upper Denkyira West,Urban,15+,,AFRGHA002_17,0
2010,Twifo Heman Lower Denkyira,Urban,15+,,AFRGHA002_18,4
2010,Ekumfi,Urban,15+,,AFRGHA002_19,0.9
2010,Awutu Senya East Municipal,Urban,15+,,AFRGHA002_20,9.6
2010,Ga South Municipal,Urban,15+,,AFRGHA003_01,16
2010,Ga West Municipal,Urban,15+,,AFRGHA003_02,19.3
2010,Ga East Municipal,Urban,15+,,AFRGHA003_03,23.6
2010,Accra Metropolis,Urban,15+,,AFRGHA003_04,20
2010,Adenta Municipal,Urban,15+,,AFRGHA003_05,23.1
2010,Ledzokuku/Krowor Municipal,Urban,15+,,AFRGHA003_06,19.5
2010,Ashaiman Municipal,Urban,15+,,AFRGHA003_07,13
2010,Tema Metropolis,Urban,15+,,AFRGHA003_08,26.6
2010,Shai Osudoku,Urban,15+,,AFRGHA003_09,7.9
2010,Ada East,Urban,15+,,AFRGHA003_10,5.2
2010,Ga Central Municipal,Urban,15+,,AFRGHA003_11,16.1
2010,La Dade Kotopon Municipal,Urban,15+,,AFRGHA003_12,26.7
2010,La Nkwantanang Madina Municipal,Urban,15+,,AFRGHA003_13,26.8
2010,Kpone Katamanso,Urban,15+,,AFRGHA003_14,17.2
2010,Ningo Prampram,Urban,15+,,AFRGHA003_15,10.2
2010,Ada West,Urban,15+,,AFRGHA003_16,3.7
2010,South Tongu,Urban,15+,,AFRGHA004_01,9.2
2010,Keta Municapal,Urban,15+,,AFRGHA004_02,5.9
2010,Ketu South,Urban,15+,,AFRGHA004_03,6
2010,Ketu North,Urban,15+,,AFRGHA004_04,2.8
2010,Akatsi,Urban,15+,,AFRGHA004_05,4.7
2010,Central Tongu,Urban,15+,,AFRGHA004_06,6.2
2010,Agotime Ziope,Urban,15+,,AFRGHA004_07,4.5
2010,Ho Municipal,Urban,15+,,AFRGHA004_08,20.2
2010,South Dayi,Urban,15+,,AFRGHA004_09,4.6
2010,Kpando Municipal,Urban,15+,,AFRGHA004_10,6.4
2010,Hohoe Municipal,Urban,15+,,AFRGHA004_11,8.6
2010,Biakoye,Urban,15+,,AFRGHA004_12,3
2010,Jasikan,Urban,15+,,AFRGHA004_13,6
2010,Kadjebi,Urban,15+,,AFRGHA004_14,2.5
2010,Krachi East,Urban,15+,,AFRGHA004_15,1.5
2010,Krachi West,Urban,15+,,AFRGHA004_16,4.1
2010,Nkwanta South,Urban,15+,,AFRGHA004_17,3.6
2010,Nkwanta North,Urban,15+,,AFRGHA004_18,1.2
2010,North Tongu,Urban,15+,,AFRGHA004_19,4.3
2010,Akatsi North,Urban,15+,,AFRGHA004_20,0
2010,Adaklu,Urban,15+,,AFRGHA004_21,0
2010,Ho West,Urban,15+,,AFRGHA004_22,7
2010,Afadzato South,Urban,15+,,AFRGHA004_23,2.8
2010,North Dayi,Urban,15+,,AFRGHA004_24,0
2010,Krachi Nchumuru,Urban,15+,,AFRGHA004_25,0.4
2010,Birim South,Urban,15+,,AFRGHA005_01,7.7
2010,Birim Municipal,Urban,15+,,AFRGHA005_02,6.3
2010,West Akim Municipal,Urban,15+,,AFRGHA005_03,5.4
2010,Suhum Municipal,Urban,15+,,AFRGHA005_04,8.8
2010,Nsawam Adoagyiri Municipal,Urban,15+,,AFRGHA005_05,8.2
2010,Akwapem North,Urban,15+,,AFRGHA005_06,10.2
2010,New Juaben Municipal,Urban,15+,,AFRGHA005_07,19.1
2010,Yilo Krobo,Urban,15+,,AFRGHA005_08,8.2
2010,Lower Manya,Urban,15+,,AFRGHA005_09,5.5
2010,Asuogyaman,Urban,15+,,AFRGHA005_10,16.4
2010,Upper Manya,Urban,15+,,AFRGHA005_11,6.6
2010,Fanteakwa,Urban,15+,,AFRGHA005_12,5.1
2010,East Akim Municipal,Urban,15+,,AFRGHA005_13,5.7
2010,Asante Akim Central Municipal,Urban,15+,,AFRGHA006_10,6.6
2010,Ejisu Juaben Municipal,Urban,15+,,AFRGHA006_11,10.9
2010,Bosumtwi,Urban,15+,,AFRGHA006_12,6.9
2010,Atwima Kwanwoma,Urban,15+,,AFRGHA006_13,10
2010,Kumasi Metropolis,Urban,15+,,AFRGHA006_14,16.8
2010,Atwima Nwabiagya,Urban,15+,,AFRGHA006_15,11.1
2010,Ahafo Ano South,Urban,15+,,AFRGHA006_16,3.1
2010,Ahafo Ano North,Urban,15+,,AFRGHA006_17,4.1
2010,Offinso Municipal,Urban,15+,,AFRGHA006_18,7.3
2010,Afigya Kwabre,Urban,15+,,AFRGHA006_19,9.4
2010,Kwabre East,Urban,15+,,AFRGHA006_20,7.8
2010,Afigya Sekyere,Urban,15+,,AFRGHA006_21,6
2010,Mampong Municipal,Urban,15+,,AFRGHA006_22,8.3
2010,Sekyere East,Urban,15+,,AFRGHA006_23,10.5
2010,Sekyere Afram Plains,Urban,15+,,AFRGHA006_24,4.3
2010,Sekyere Central,Urban,15+,,AFRGHA006_25,3.1
2010,Ejura Sekye Dumasi,Urban,15+,,AFRGHA006_26,4.8
2010,Offinso North,Urban,15+,,AFRGHA006_27,2.3
2010,Asokore Mampong Municipal,Urban,15+,,AFRGHA006_28,10.3
2010,Asante Akim North,Urban,15+,,AFRGHA006_29,5.3
2010,Sekyere Kumawu,Urban,15+,,AFRGHA006_30,0
2010,Asunafo South,Urban,15+,,AFRGHA007_01,2.8
2010,Asunafo North Municipal,Urban,15+,,AFRGHA007_02,4.7
2010,Asutifi North,Urban,15+,,AFRGHA007_03,6.7
2010,Dormaa Municipal,Urban,15+,,AFRGHA007_04,5.4
2010,Dormaa Central Municipal,Urban,15+,,AFRGHA007_05,2.4
